clientid,dpid,customerId,pan,accountNumber
40022772,IN022773,900022771,AABC9623J,1.00E+14
40022773,IN022774,900022772,AABC9624J,1.00E+14
40022774,IN022775,900022773,AABC9625J,1.00E+14
40022775,IN022776,900022774,AABC9626J,1.00E+14
40022776,IN022777,900022775,AABC9627J,1.00E+14
40022777,IN022778,900022776,AABC9628J,1.00E+14
40022778,IN022779,900022777,AABC9629J,1.00E+14
40022779,IN022780,900022778,AABC9630J,1.00E+14
40022780,IN022781,900022779,AABC9631J,1.00E+14
40022781,IN022782,900022780,AABC9632J,1.00E+14
40022782,IN022783,900022781,AABC9633J,1.00E+14
40022783,IN022784,900022782,AABC9634J,1.00E+14
40022784,IN022785,900022783,AABC9635J,1.00E+14
40022785,IN022786,900022784,AABC9636J,1.00E+14
40022786,IN022787,900022785,AABC9637J,1.00E+14
40022787,IN022788,900022786,AABC9638J,1.00E+14
40022788,IN022789,900022787,AABC9639J,1.00E+14
40022789,IN022790,900022788,AABC9640J,1.00E+14
40022790,IN022791,900022789,AABC9641J,1.00E+14
40022791,IN022792,900022790,AABC9642J,1.00E+14
40022792,IN022793,900022791,AABC9643J,1.00E+14
40022793,IN022794,900022792,AABC9644J,1.00E+14
40022794,IN022795,900022793,AABC9645J,1.00E+14
40022795,IN022796,900022794,AABC9646J,1.00E+14
40022796,IN022797,900022795,AABC9647J,1.00E+14
40022797,IN022798,900022796,AABC9648J,1.00E+14
40022798,IN022799,900022797,AABC9649J,1.00E+14
40022799,IN022800,900022798,AABC9650J,1.00E+14
40022800,IN022801,900022799,AABC9651J,1.00E+14
40022801,IN022802,900022800,AABC9652J,1.00E+14
40022802,IN022803,900022801,AABC9653J,1.00E+14
40022803,IN022804,900022802,AABC9654J,1.00E+14
40022804,IN022805,900022803,AABC9655J,1.00E+14
40022805,IN022806,900022804,AABC9656J,1.00E+14
40022806,IN022807,900022805,AABC9657J,1.00E+14
40022807,IN022808,900022806,AABC9658J,1.00E+14
40022808,IN022809,900022807,AABC9659J,1.00E+14
40022809,IN022810,900022808,AABC9660J,1.00E+14
40022810,IN022811,900022809,AABC9661J,1.00E+14
40022811,IN022812,900022810,AABC9662J,1.00E+14
40022812,IN022813,900022811,AABC9663J,1.00E+14
40022813,IN022814,900022812,AABC9664J,1.00E+14
40022814,IN022815,900022813,AABC9665J,1.00E+14
40022815,IN022816,900022814,AABC9666J,1.00E+14
40022816,IN022817,900022815,AABC9667J,1.00E+14
40022817,IN022818,900022816,AABC9668J,1.00E+14
40022818,IN022819,900022817,AABC9669J,1.00E+14
40022819,IN022820,900022818,AABC9670J,1.00E+14
40022820,IN022821,900022819,AABC9671J,1.00E+14
40022821,IN022822,900022820,AABC9672J,1.00E+14
40022822,IN022823,900022821,AABC9673J,1.00E+14
40022823,IN022824,900022822,AABC9674J,1.00E+14
40022824,IN022825,900022823,AABC9675J,1.00E+14
40022825,IN022826,900022824,AABC9676J,1.00E+14
40022826,IN022827,900022825,AABC9677J,1.00E+14
40022827,IN022828,900022826,AABC9678J,1.00E+14
40022828,IN022829,900022827,AABC9679J,1.00E+14
40022829,IN022830,900022828,AABC9680J,1.00E+14
40022830,IN022831,900022829,AABC9681J,1.00E+14
40022831,IN022832,900022830,AABC9682J,1.00E+14
40022832,IN022833,900022831,AABC9683J,1.00E+14
40022833,IN022834,900022832,AABC9684J,1.00E+14
40022834,IN022835,900022833,AABC9685J,1.00E+14
40022835,IN022836,900022834,AABC9686J,1.00E+14
40022836,IN022837,900022835,AABC9687J,1.00E+14
40022837,IN022838,900022836,AABC9688J,1.00E+14
40022838,IN022839,900022837,AABC9689J,1.00E+14
40022839,IN022840,900022838,AABC9690J,1.00E+14
40022840,IN022841,900022839,AABC9691J,1.00E+14
40022841,IN022842,900022840,AABC9692J,1.00E+14
40022842,IN022843,900022841,AABC9693J,1.00E+14
40022843,IN022844,900022842,AABC9694J,1.00E+14
40022844,IN022845,900022843,AABC9695J,1.00E+14
40022845,IN022846,900022844,AABC9696J,1.00E+14
40022846,IN022847,900022845,AABC9697J,1.00E+14
40022847,IN022848,900022846,AABC9698J,1.00E+14
40022848,IN022849,900022847,AABC9699J,1.00E+14
40022849,IN022850,900022848,AABC9700J,1.00E+14
40022850,IN022851,900022849,AABC9701J,1.00E+14
40022851,IN022852,900022850,AABC9702J,1.00E+14
40022852,IN022853,900022851,AABC9703J,1.00E+14
40022853,IN022854,900022852,AABC9704J,1.00E+14
40022854,IN022855,900022853,AABC9705J,1.00E+14
40022855,IN022856,900022854,AABC9706J,1.00E+14
40022856,IN022857,900022855,AABC9707J,1.00E+14
40022857,IN022858,900022856,AABC9708J,1.00E+14
40022858,IN022859,900022857,AABC9709J,1.00E+14
40022859,IN022860,900022858,AABC9710J,1.00E+14
40022860,IN022861,900022859,AABC9711J,1.00E+14
40022861,IN022862,900022860,AABC9712J,1.00E+14
40022862,IN022863,900022861,AABC9713J,1.00E+14
40022863,IN022864,900022862,AABC9714J,1.00E+14
40022864,IN022865,900022863,AABC9715J,1.00E+14
40022865,IN022866,900022864,AABC9716J,1.00E+14
40022866,IN022867,900022865,AABC9717J,1.00E+14
40022867,IN022868,900022866,AABC9718J,1.00E+14
40022868,IN022869,900022867,AABC9719J,1.00E+14
40022869,IN022870,900022868,AABC9720J,1.00E+14
40022870,IN022871,900022869,AABC9721J,1.00E+14
40022871,IN022872,900022870,AABC9722J,1.00E+14
40022872,IN022873,900022871,AABC9723J,1.00E+14
40022873,IN022874,900022872,AABC9724J,1.00E+14
40022874,IN022875,900022873,AABC9725J,1.00E+14
40022875,IN022876,900022874,AABC9726J,1.00E+14
40022876,IN022877,900022875,AABC9727J,1.00E+14
40022877,IN022878,900022876,AABC9728J,1.00E+14
40022878,IN022879,900022877,AABC9729J,1.00E+14
40022879,IN022880,900022878,AABC9730J,1.00E+14
40022880,IN022881,900022879,AABC9731J,1.00E+14
40022881,IN022882,900022880,AABC9732J,1.00E+14
40022882,IN022883,900022881,AABC9733J,1.00E+14
40022883,IN022884,900022882,AABC9734J,1.00E+14
40022884,IN022885,900022883,AABC9735J,1.00E+14
40022885,IN022886,900022884,AABC9736J,1.00E+14
40022886,IN022887,900022885,AABC9737J,1.00E+14
40022887,IN022888,900022886,AABC9738J,1.00E+14
40022888,IN022889,900022887,AABC9739J,1.00E+14
40022889,IN022890,900022888,AABC9740J,1.00E+14
40022890,IN022891,900022889,AABC9741J,1.00E+14
40022891,IN022892,900022890,AABC9742J,1.00E+14
40022892,IN022893,900022891,AABC9743J,1.00E+14
40022893,IN022894,900022892,AABC9744J,1.00E+14
40022894,IN022895,900022893,AABC9745J,1.00E+14
40022895,IN022896,900022894,AABC9746J,1.00E+14
40022896,IN022897,900022895,AABC9747J,1.00E+14
40022897,IN022898,900022896,AABC9748J,1.00E+14
40022898,IN022899,900022897,AABC9749J,1.00E+14
40022899,IN022900,900022898,AABC9750J,1.00E+14
40022900,IN022901,900022899,AABC9751J,1.00E+14
40022901,IN022902,900022900,AABC9752J,1.00E+14
40022902,IN022903,900022901,AABC9753J,1.00E+14
40022903,IN022904,900022902,AABC9754J,1.00E+14
40022904,IN022905,900022903,AABC9755J,1.00E+14
40022905,IN022906,900022904,AABC9756J,1.00E+14
40022906,IN022907,900022905,AABC9757J,1.00E+14
40022907,IN022908,900022906,AABC9758J,1.00E+14
40022908,IN022909,900022907,AABC9759J,1.00E+14
40022909,IN022910,900022908,AABC9760J,1.00E+14
40022910,IN022911,900022909,AABC9761J,1.00E+14
40022911,IN022912,900022910,AABC9762J,1.00E+14
40022912,IN022913,900022911,AABC9763J,1.00E+14
40022913,IN022914,900022912,AABC9764J,1.00E+14
40022914,IN022915,900022913,AABC9765J,1.00E+14
40022915,IN022916,900022914,AABC9766J,1.00E+14
40022916,IN022917,900022915,AABC9767J,1.00E+14
40022917,IN022918,900022916,AABC9768J,1.00E+14
40022918,IN022919,900022917,AABC9769J,1.00E+14
40022919,IN022920,900022918,AABC9770J,1.00E+14
40022920,IN022921,900022919,AABC9771J,1.00E+14
40022921,IN022922,900022920,AABC9772J,1.00E+14
40022922,IN022923,900022921,AABC9773J,1.00E+14
40022923,IN022924,900022922,AABC9774J,1.00E+14
40022924,IN022925,900022923,AABC9775J,1.00E+14
40022925,IN022926,900022924,AABC9776J,1.00E+14
40022926,IN022927,900022925,AABC9777J,1.00E+14
40022927,IN022928,900022926,AABC9778J,1.00E+14
40022928,IN022929,900022927,AABC9779J,1.00E+14
40022929,IN022930,900022928,AABC9780J,1.00E+14
40022930,IN022931,900022929,AABC9781J,1.00E+14
40022931,IN022932,900022930,AABC9782J,1.00E+14
40022932,IN022933,900022931,AABC9783J,1.00E+14
40022933,IN022934,900022932,AABC9784J,1.00E+14
40022934,IN022935,900022933,AABC9785J,1.00E+14
40022935,IN022936,900022934,AABC9786J,1.00E+14
40022936,IN022937,900022935,AABC9787J,1.00E+14
40022937,IN022938,900022936,AABC9788J,1.00E+14
40022938,IN022939,900022937,AABC9789J,1.00E+14
40022939,IN022940,900022938,AABC9790J,1.00E+14
40022940,IN022941,900022939,AABC9791J,1.00E+14
40022941,IN022942,900022940,AABC9792J,1.00E+14
40022942,IN022943,900022941,AABC9793J,1.00E+14
40022943,IN022944,900022942,AABC9794J,1.00E+14
40022944,IN022945,900022943,AABC9795J,1.00E+14
40022945,IN022946,900022944,AABC9796J,1.00E+14
40022946,IN022947,900022945,AABC9797J,1.00E+14
40022947,IN022948,900022946,AABC9798J,1.00E+14
40022948,IN022949,900022947,AABC9799J,1.00E+14
40022949,IN022950,900022948,AABC9800J,1.00E+14
40022950,IN022951,900022949,AABC9801J,1.00E+14
40022951,IN022952,900022950,AABC9802J,1.00E+14
40022952,IN022953,900022951,AABC9803J,1.00E+14
40022953,IN022954,900022952,AABC9804J,1.00E+14
40022954,IN022955,900022953,AABC9805J,1.00E+14
40022955,IN022956,900022954,AABC9806J,1.00E+14
40022956,IN022957,900022955,AABC9807J,1.00E+14
40022957,IN022958,900022956,AABC9808J,1.00E+14
40022958,IN022959,900022957,AABC9809J,1.00E+14
40022959,IN022960,900022958,AABC9810J,1.00E+14
40022960,IN022961,900022959,AABC9811J,1.00E+14
40022961,IN022962,900022960,AABC9812J,1.00E+14
40022962,IN022963,900022961,AABC9813J,1.00E+14
40022963,IN022964,900022962,AABC9814J,1.00E+14
40022964,IN022965,900022963,AABC9815J,1.00E+14
40022965,IN022966,900022964,AABC9816J,1.00E+14
40022966,IN022967,900022965,AABC9817J,1.00E+14
40022967,IN022968,900022966,AABC9818J,1.00E+14
40022968,IN022969,900022967,AABC9819J,1.00E+14
40022969,IN022970,900022968,AABC9820J,1.00E+14
40022970,IN022971,900022969,AABC9821J,1.00E+14
40022971,IN022972,900022970,AABC9822J,1.00E+14
40022972,IN022973,900022971,AABC9823J,1.00E+14
40022973,IN022974,900022972,AABC9824J,1.00E+14
40022974,IN022975,900022973,AABC9825J,1.00E+14
40022975,IN022976,900022974,AABC9826J,1.00E+14
40022976,IN022977,900022975,AABC9827J,1.00E+14
40022977,IN022978,900022976,AABC9828J,1.00E+14
40022978,IN022979,900022977,AABC9829J,1.00E+14
40022979,IN022980,900022978,AABC9830J,1.00E+14
40022980,IN022981,900022979,AABC9831J,1.00E+14
40022981,IN022982,900022980,AABC9832J,1.00E+14
40022982,IN022983,900022981,AABC9833J,1.00E+14
40022983,IN022984,900022982,AABC9834J,1.00E+14
40022984,IN022985,900022983,AABC9835J,1.00E+14
40022985,IN022986,900022984,AABC9836J,1.00E+14
40022986,IN022987,900022985,AABC9837J,1.00E+14
40022987,IN022988,900022986,AABC9838J,1.00E+14
40022988,IN022989,900022987,AABC9839J,1.00E+14
40022989,IN022990,900022988,AABC9840J,1.00E+14
40022990,IN022991,900022989,AABC9841J,1.00E+14
40022991,IN022992,900022990,AABC9842J,1.00E+14
40022992,IN022993,900022991,AABC9843J,1.00E+14
40022993,IN022994,900022992,AABC9844J,1.00E+14
40022994,IN022995,900022993,AABC9845J,1.00E+14
40022995,IN022996,900022994,AABC9846J,1.00E+14
40022996,IN022997,900022995,AABC9847J,1.00E+14
40022997,IN022998,900022996,AABC9848J,1.00E+14
40022998,IN022999,900022997,AABC9849J,1.00E+14
40022999,IN023000,900022998,AABC9850J,1.00E+14
40023000,IN023001,900022999,AABC9851J,1.00E+14
40023001,IN023002,900023000,AABC9852J,1.00E+14
40023002,IN023003,900023001,AABC9853J,1.00E+14
40023003,IN023004,900023002,AABC9854J,1.00E+14
40023004,IN023005,900023003,AABC9855J,1.00E+14
40023005,IN023006,900023004,AABC9856J,1.00E+14
40023006,IN023007,900023005,AABC9857J,1.00E+14
40023007,IN023008,900023006,AABC9858J,1.00E+14
40023008,IN023009,900023007,AABC9859J,1.00E+14
40023009,IN023010,900023008,AABC9860J,1.00E+14
40023010,IN023011,900023009,AABC9861J,1.00E+14
40023011,IN023012,900023010,AABC9862J,1.00E+14
40023012,IN023013,900023011,AABC9863J,1.00E+14
40023013,IN023014,900023012,AABC9864J,1.00E+14
40023014,IN023015,900023013,AABC9865J,1.00E+14
40023015,IN023016,900023014,AABC9866J,1.00E+14
40023016,IN023017,900023015,AABC9867J,1.00E+14
40023017,IN023018,900023016,AABC9868J,1.00E+14
40023018,IN023019,900023017,AABC9869J,1.00E+14
40023019,IN023020,900023018,AABC9870J,1.00E+14
40023020,IN023021,900023019,AABC9871J,1.00E+14
40023021,IN023022,900023020,AABC9872J,1.00E+14
40023022,IN023023,900023021,AABC9873J,1.00E+14
40023023,IN023024,900023022,AABC9874J,1.00E+14
40023024,IN023025,900023023,AABC9875J,1.00E+14
40023025,IN023026,900023024,AABC9876J,1.00E+14
40023026,IN023027,900023025,AABC9877J,1.00E+14
40023027,IN023028,900023026,AABC9878J,1.00E+14
40023028,IN023029,900023027,AABC9879J,1.00E+14
40023029,IN023030,900023028,AABC9880J,1.00E+14
40023030,IN023031,900023029,AABC9881J,1.00E+14
40023031,IN023032,900023030,AABC9882J,1.00E+14
40023032,IN023033,900023031,AABC9883J,1.00E+14
40023033,IN023034,900023032,AABC9884J,1.00E+14
40023034,IN023035,900023033,AABC9885J,1.00E+14
40023035,IN023036,900023034,AABC9886J,1.00E+14
40023036,IN023037,900023035,AABC9887J,1.00E+14
40023037,IN023038,900023036,AABC9888J,1.00E+14
40023038,IN023039,900023037,AABC9889J,1.00E+14
40023039,IN023040,900023038,AABC9890J,1.00E+14
40023040,IN023041,900023039,AABC9891J,1.00E+14
40023041,IN023042,900023040,AABC9892J,1.00E+14
40023042,IN023043,900023041,AABC9893J,1.00E+14
40023043,IN023044,900023042,AABC9894J,1.00E+14
40023044,IN023045,900023043,AABC9895J,1.00E+14
40023045,IN023046,900023044,AABC9896J,1.00E+14
40023046,IN023047,900023045,AABC9897J,1.00E+14
40023047,IN023048,900023046,AABC9898J,1.00E+14
40023048,IN023049,900023047,AABC9899J,1.00E+14
40023049,IN023050,900023048,AABC9900J,1.00E+14
40023050,IN023051,900023049,AABC9901J,1.00E+14
40023051,IN023052,900023050,AABC9902J,1.00E+14
40023052,IN023053,900023051,AABC9903J,1.00E+14
40023053,IN023054,900023052,AABC9904J,1.00E+14
40023054,IN023055,900023053,AABC9905J,1.00E+14
40023055,IN023056,900023054,AABC9906J,1.00E+14
40023056,IN023057,900023055,AABC9907J,1.00E+14
40023057,IN023058,900023056,AABC9908J,1.00E+14
40023058,IN023059,900023057,AABC9909J,1.00E+14
40023059,IN023060,900023058,AABC9910J,1.00E+14
40023060,IN023061,900023059,AABC9911J,1.00E+14
40023061,IN023062,900023060,AABC9912J,1.00E+14
40023062,IN023063,900023061,AABC9913J,1.00E+14
40023063,IN023064,900023062,AABC9914J,1.00E+14
40023064,IN023065,900023063,AABC9915J,1.00E+14
40023065,IN023066,900023064,AABC9916J,1.00E+14
40023066,IN023067,900023065,AABC9917J,1.00E+14
40023067,IN023068,900023066,AABC9918J,1.00E+14
40023068,IN023069,900023067,AABC9919J,1.00E+14
40023069,IN023070,900023068,AABC9920J,1.00E+14
40023070,IN023071,900023069,AABC9921J,1.00E+14
40023071,IN023072,900023070,AABC9922J,1.00E+14
40023072,IN023073,900023071,AABC9923J,1.00E+14
40023073,IN023074,900023072,AABC9924J,1.00E+14
40023074,IN023075,900023073,AABC9925J,1.00E+14
40023075,IN023076,900023074,AABC9926J,1.00E+14
40023076,IN023077,900023075,AABC9927J,1.00E+14
40023077,IN023078,900023076,AABC9928J,1.00E+14
40023078,IN023079,900023077,AABC9929J,1.00E+14
40023079,IN023080,900023078,AABC9930J,1.00E+14
40023080,IN023081,900023079,AABC9931J,1.00E+14
40023081,IN023082,900023080,AABC9932J,1.00E+14
40023082,IN023083,900023081,AABC9933J,1.00E+14
40023083,IN023084,900023082,AABC9934J,1.00E+14
40023084,IN023085,900023083,AABC9935J,1.00E+14
40023085,IN023086,900023084,AABC9936J,1.00E+14
40023086,IN023087,900023085,AABC9937J,1.00E+14
40023087,IN023088,900023086,AABC9938J,1.00E+14
40023088,IN023089,900023087,AABC9939J,1.00E+14
40023089,IN023090,900023088,AABC9940J,1.00E+14
40023090,IN023091,900023089,AABC9941J,1.00E+14
40023091,IN023092,900023090,AABC9942J,1.00E+14
40023092,IN023093,900023091,AABC9943J,1.00E+14
40023093,IN023094,900023092,AABC9944J,1.00E+14
40023094,IN023095,900023093,AABC9945J,1.00E+14
40023095,IN023096,900023094,AABC9946J,1.00E+14
40023096,IN023097,900023095,AABC9947J,1.00E+14
40023097,IN023098,900023096,AABC9948J,1.00E+14
40023098,IN023099,900023097,AABC9949J,1.00E+14
40023099,IN023100,900023098,AABC9950J,1.00E+14
40023100,IN023101,900023099,AABC9951J,1.00E+14
40023101,IN023102,900023100,AABC9952J,1.00E+14
40023102,IN023103,900023101,AABC9953J,1.00E+14
40023103,IN023104,900023102,AABC9954J,1.00E+14
40023104,IN023105,900023103,AABC9955J,1.00E+14
40023105,IN023106,900023104,AABC9956J,1.00E+14
40023106,IN023107,900023105,AABC9957J,1.00E+14
40023107,IN023108,900023106,AABC9958J,1.00E+14
40023108,IN023109,900023107,AABC9959J,1.00E+14
40023109,IN023110,900023108,AABC9960J,1.00E+14
40023110,IN023111,900023109,AABC9961J,1.00E+14
40023111,IN023112,900023110,AABC9962J,1.00E+14
40023112,IN023113,900023111,AABC9963J,1.00E+14
40023113,IN023114,900023112,AABC9964J,1.00E+14
40023114,IN023115,900023113,AABC9965J,1.00E+14
40023115,IN023116,900023114,AABC9966J,1.00E+14
40023116,IN023117,900023115,AABC9967J,1.00E+14
40023117,IN023118,900023116,AABC9968J,1.00E+14
40023118,IN023119,900023117,AABC9969J,1.00E+14
40023119,IN023120,900023118,AABC9970J,1.00E+14
40023120,IN023121,900023119,AABC9971J,1.00E+14
40023121,IN023122,900023120,AABC9972J,1.00E+14
40023122,IN023123,900023121,AABC9973J,1.00E+14
40023123,IN023124,900023122,AABC9974J,1.00E+14
40023124,IN023125,900023123,AABC9975J,1.00E+14
40023125,IN023126,900023124,AABC9976J,1.00E+14
40023126,IN023127,900023125,AABC9977J,1.00E+14
40023127,IN023128,900023126,AABC9978J,1.00E+14
40023128,IN023129,900023127,AABC9979J,1.00E+14
40023129,IN023130,900023128,AABC9980J,1.00E+14
40023130,IN023131,900023129,AABC9981J,1.00E+14
40023131,IN023132,900023130,AABC9982J,1.00E+14
40023132,IN023133,900023131,AABC9983J,1.00E+14
40023133,IN023134,900023132,AABC9984J,1.00E+14
40023134,IN023135,900023133,AABC9985J,1.00E+14
40023135,IN023136,900023134,AABC9986J,1.00E+14
40023136,IN023137,900023135,AABC9987J,1.00E+14
40023137,IN023138,900023136,AABC9988J,1.00E+14
40023138,IN023139,900023137,AABC9989J,1.00E+14
40023139,IN023140,900023138,AABC9990J,1.00E+14
40023140,IN023141,900023139,AABC9991J,1.00E+14
40023141,IN023142,900023140,AABC9992J,1.00E+14
40023142,IN023143,900023141,AABC9993J,1.00E+14
40023143,IN023144,900023142,AABC9994J,1.00E+14
40023144,IN023145,900023143,AABC9995J,1.00E+14
40023145,IN023146,900023144,AABC9996J,1.00E+14
40023146,IN023147,900023145,AABC9997J,1.00E+14
40023147,IN023148,900023146,AABC9998J,1.00E+14
40023148,IN023149,900023147,AABC9999J,1.00E+14
40023149,IN023150,900023148,AABC1100J,1.00E+14
40023150,IN023151,900023149,AABC1101J,1.00E+14
40023151,IN023152,900023150,AABC1102J,1.00E+14
40023152,IN023153,900023151,AABC1103J,1.00E+14
40023153,IN023154,900023152,AABC1104J,1.00E+14
40023154,IN023155,900023153,AABC1105J,1.00E+14
40023155,IN023156,900023154,AABC1106J,1.00E+14
40023156,IN023157,900023155,AABC1107J,1.00E+14
40023157,IN023158,900023156,AABC1108J,1.00E+14
40023158,IN023159,900023157,AABC1109J,1.00E+14
40023159,IN023160,900023158,AABC1110J,1.00E+14
40023160,IN023161,900023159,AABC1111J,1.00E+14
40023161,IN023162,900023160,AABC1112J,1.00E+14
40023162,IN023163,900023161,AABC1113J,1.00E+14
40023163,IN023164,900023162,AABC1114J,1.00E+14
40023164,IN023165,900023163,AABC1115J,1.00E+14
40023165,IN023166,900023164,AABC1116J,1.00E+14
40023166,IN023167,900023165,AABC1117J,1.00E+14
40023167,IN023168,900023166,AABC1118J,1.00E+14
40023168,IN023169,900023167,AABC1119J,1.00E+14
40023169,IN023170,900023168,AABC1120J,1.00E+14
40023170,IN023171,900023169,AABC1121J,1.00E+14
40023171,IN023172,900023170,AABC1122J,1.00E+14
40023172,IN023173,900023171,AABC1123J,1.00E+14
40023173,IN023174,900023172,AABC1124J,1.00E+14
40023174,IN023175,900023173,AABC1125J,1.00E+14
40023175,IN023176,900023174,AABC1126J,1.00E+14
40023176,IN023177,900023175,AABC1127J,1.00E+14
40023177,IN023178,900023176,AABC1128J,1.00E+14
40023178,IN023179,900023177,AABC1129J,1.00E+14
40023179,IN023180,900023178,AABC1130J,1.00E+14
40023180,IN023181,900023179,AABC1131J,1.00E+14
40023181,IN023182,900023180,AABC1132J,1.00E+14
40023182,IN023183,900023181,AABC1133J,1.00E+14
40023183,IN023184,900023182,AABC1134J,1.00E+14
40023184,IN023185,900023183,AABC1135J,1.00E+14
40023185,IN023186,900023184,AABC1136J,1.00E+14
40023186,IN023187,900023185,AABC1137J,1.00E+14
40023187,IN023188,900023186,AABC1138J,1.00E+14
40023188,IN023189,900023187,AABC1139J,1.00E+14
40023189,IN023190,900023188,AABC1140J,1.00E+14
40023190,IN023191,900023189,AABC1141J,1.00E+14
40023191,IN023192,900023190,AABC1142J,1.00E+14
40023192,IN023193,900023191,AABC1143J,1.00E+14
